DayOfYear,MinuteOfDay,Duration
153,741,0.15
153,752,0.29
153,757,0.15
153,759,0.3
153,760,0.75
153,762,0.58
153,1106,0.46
153,1106,0.2
153,1106,0.06
153,1107,0.22
153,1107,0.16
153,1107,0.09
153,1115,0.15
153,1115,0.01
153,1116,0.09
153,1116,0.07
153,1117,0.06
153,1117,0.16
153,1117,0.06
153,1118,0.03
153,1118,0.01
153,1118,0.4
153,1119,0.2
153,1119,0.04
153,1119,0.01
153,1329,0.28
153,1329,0.1
153,1330,0.53
153,1335,0.21
153,1335,0.12
153,1354,1.77
153,1355,0.01
153,1356,0.25
153,1356,0.31
153,1356,0.2
153,1368,0.42
153,1380,0.23
153,1380,0.08
153,1381,0.06
153,1381,0.02
153,1381,0.03
153,1382,0.16
153,1382,0.01
153,1382,0.12
153,1383,0.17
153,1384,0.1
153,1386,0.81
153,1388,0.31
153,1389,0.54
153,1389,0.12
153,1390,0.22
153,1394,0.34
153,1396,1.74
153,1397,0.81
153,1398,0.36
153,1415,4.98
153,1415,1.24
153,1415,0.23
153,1418,0.2
153,1419,0.67
153,1419,0.13
153,1420,0.26
153,1420,0.14
153,1420,0.07
153,1422,0.09
153,1422,0.06
153,1423,0.67
153,1431,0.41
154,3,1.38
154,3,0.07
154,3,0.02
154,96,0.17
154,97,0.12
154,565,0.07
154,565,0.11
154,565,0.11
154,566,0.15
154,570,0.35
154,571,0.24
154,571,0.07
154,577,0.11
154,578,0.04
154,790,0.43
154,790,0.1
154,793,0.48
154,793,0.17
154,800,0.08
154,800,0.06
154,823,0.23
154,823,0.1
154,823,0.04
154,833,0.17
154,833,0.14
154,833,0.06
154,838,0.06
154,841,0.12
154,842,0.01
154,842,0.1
154,842,0.04
154,843,0.11
154,844,0.02
154,844,0.09
154,880,0.14
154,914,0.08
154,915,0.26
154,915,0.04
154,915,0.12
154,918,0.04
154,921,0.05
154,921,0.13
154,922,0.12
154,922,0.06
154,922,0.1
154,922,0.18
154,941,0.21
154,942,0.17
154,992,0.25
154,994,0.06
154,994,0.11
154,994,0.16
154,1043,0.42
154,1043,0.19
154,1055,0.54
154,1072,0.38
154,1153,2.37
154,1153,0.05
154,1153,0.09
154,1154,0.07
154,1154,0.12
154,1240,1.43
154,1241,0.28
154,1241,0.12
154,1241,0.09
154,1241,0.08
154,1241,0.14
154,1242,0.19
154,1242,0.04
154,1242,0.1
154,1242,0.19
154,1242,0.03
154,1243,0.18
154,1243,0.38
154,1244,0.09
154,1244,0.04
154,1244,0.12
154,1244,0.21
154,1247,0.19
154,1247,0.1
154,1247,0.1
154,1247,0.03
154,1247,0.05
154,1247,0.09
154,1315,0.33
154,1316,0.17
154,1316,0.24
154,1317,0.15
154,1317,0.12
154,1327,0.22
154,1327,0.07
154,1327,0.08
154,1328,0.18
154,1328,0.2
154,1328,0.07
154,1328,0.09
154,1328,0.04
154,1329,0.42
154,1329,0.08
154,1389,0.31
154,1389,0.07
154,1433,0.26
154,1433,0.08
154,1433,0.08
154,1433,0.07
154,1433,0.14
154,1433,0.07
154,1433,0.1
154,1434,0.2
154,1434,0.29
155,9,0.26
155,9,0.01
155,10,0.15
155,10,0.06
155,21,0.19
155,21,0.1
155,22,0.12
155,22,0.07
155,23,0.03
155,23,0.13
155,23,0.06
155,23,0.12
155,24,0.15
155,25,0.2
155,25,0.14
155,26,0.18
155,26,0.03
155,26,0.3
155,26,0.03
155,26,0.09
155,26,0.04
155,27,0.21
155,27,0.14
155,27,0.07
155,27,0.15
155,27,0.02
155,27,0.13
155,28,0.2
155,28,0.36
155,29,0.88
155,29,0.01
155,29,0.14
155,30,0.12
155,30,0.41
155,30,0.27
155,31,0.24
155,32,0.42
155,33,0.53
155,33,0.22
155,34,0.61
155,34,0.2
155,34,0.05
155,35,0.06
155,35,0.06
155,36,1.32
155,36,0.1
155,36,0.17
155,36,0.1
155,37,0.38
155,37,0.17
155,37,0.05
155,38,0.2
155,38,0.02
155,39,0.37
155,39,0.3
155,40,0.17
155,40,0.07
155,41,0.21
155,83,0.14
155,83,0.11
155,83,0.12
155,140,0.24
155,140,0.2
155,247,0.28
155,247,0.06
155,248,0.23
155,248,0.02
155,248,0.1
155,249,0.21
155,250,0.42
155,250,0.12
155,250,0.04
155,250,0.01
155,250,0.07
155,251,0.27
155,460,0.1
155,734,0.94
155,734,0.17
155,735,0.1
155,735,0.12
155,736,0.05
155,736,0.08
155,737,0.21
155,769,0.1
155,769,0.07
155,770,0.1
155,770,0.09
155,771,0.07
155,771,0.2
155,772,0.32
155,772,0.02
155,772,0.38
155,773,0.06
155,774,0.69
155,774,0.17
155,776,0.85
155,776,0.06
155,777,0.09
155,777,0.11
155,778,0.23
155,778,0.14
155,810,0.15
155,812,0.44
155,813,0.34
155,817,0.71
155,817,0.16
155,818,0.19
155,818,0.03
155,818,0.04
155,818,0.01
155,818,0.01
155,818,0.07
155,818,0.13
155,818,0.3
155,818,0.02
155,819,0.05
155,819,0.16
155,820,0.43
155,820,0.11
155,820,0.28
155,823,1.31
155,824,0.29
155,825,0.33
155,825,0.23
155,826,0.36
155,826,0.23
155,826,0.1
155,827,0.2
155,827,0.03
155,827,0.01
155,828,0.33
155,828,0.58
155,829,0.07
155,829,0.17
155,830,0.15
155,831,0.24
155,831,0.35
155,832,0.3
155,832,0.25
155,832,0.04
155,832,0.09
155,833,0.03
155,833,0.1
155,834,0.29
155,834,0.28
155,835,0.3
155,836,0.21
155,836,0.04
155,836,0.07
155,901,0.24
155,901,0.02
155,902,0.05
155,902,0.23
155,913,0.09
155,939,0.31
155,939,0.08
155,939,0.17
155,940,0.07
155,941,0.24
155,942,0.13
155,943,0.45
155,946,0.26
155,947,0.22
155,947,0.23
155,947,0.06
155,951,0.1
155,951,0.12
155,951,0.06
155,951,0.15
155,951,0.03
155,963,0.34
155,963,0.02
155,963,0.09
155,964,0.09
155,988,0.22
155,1010,0.11
155,1011,0.34
155,1011,0.3
155,1015,0.11
155,1015,0.17
155,1022,0.27
155,1022,0.07
155,1025,0.78
155,1025,0.17
155,1028,0.38
155,1028,0.09
155,1048,0.16
155,1074,0.15
155,1074,0.14
155,1074,0.09
155,1075,0.04
155,1075,0.23
155,1075,0.14
155,1075,0.01
155,1075,0.23
155,1085,0.16
155,1085,0.07
155,1085,0.03
155,1086,0.15
155,1086,0.09
155,1086,0.04
155,1086,0.06
155,1086,0.09
155,1086,0.07
155,1086,0.08
155,1087,0.29
155,1087,0.11
155,1087,0.14
155,1087,0.2
155,1088,0.17
155,1088,0.07
155,1088,0.1
155,1088,0.05
155,1089,0.13
155,1089,0.13
155,1120,0.07
155,1121,0.04
155,1121,0.14
155,1121,0.04
155,1121,0.06
155,1123,0.57
155,1123,0.1
155,1123,0.03
155,1123,0.07
155,1124,0.02
155,1138,0.18
155,1138,0.1
155,1138,0.15
155,1139,0.42
155,1139,0.12
155,1139,0.14
155,1140,0.45
155,1141,0.15
155,1161,0.11
155,1161,0.08
155,1161,0.2
155,1161,0.17
155,1163,0.13
155,1163,0.19
155,1165,0.06
155,1243,0.27
155,1244,0.12
155,1244,0.05
155,1244,0.01
155,1244,0.02
155,1244,0.05
155,1270,0.02
155,1270,0.04
155,1319,0.04
155,1365,0.14
155,1365,0.06
155,1368,0.07
155,1368,0.08
155,1369,0.12
155,1369,0.1
155,1370,0.14
155,1371,0.1
155,1371,0.14
155,1372,0.24
155,1372,0.01
155,1372,0.04
155,1412,0.1
155,1412,0.06
155,1425,0.33
155,1426,0.02
155,1426,0.07
155,1426,0.02
155,1426,0.05
156,581,0.13
156,581,0.09
156,581,0.14
156,664,0.03
156,665,0.12
156,677,0.12
156,677,0.01
156,677,0.09
156,685,1.58
156,686,0.13
156,686,0.15
156,687,0.34
156,687,0.12
156,687,0.27
156,689,0.22
156,689,0.03
156,690,0.17
156,690,0.02
156,691,0.47
156,691,0.09
156,691,0.17
156,691,0.2
156,707,0.21
156,746,0.12
156,903,2.33
156,905,0.3
156,905,0.09
156,906,0.21
156,906,0.14
156,906,0.21
156,908,0.2
156,909,0.26
156,909,0.13
156,909,0.04
156,910,0.58
156,920,0.18
156,934,0.15
156,962,1.11
156,963,0.23
156,964,0.5
156,967,0.86
156,972,1.46
156,972,0.03
156,973,0.4
156,973,0.07
156,974,0.16
156,974,0.04
156,974,0.1
156,974,0.13
156,975,0.24
156,976,0.04
156,976,0.09
156,978,0.33
156,978,0.24
156,978,0.34
156,978,0.1
156,979,0.14
156,985,0.72
156,985,0.14
156,1017,0.28
156,1020,0.57
156,1020,0.04
156,1023,0.76
156,1024,0.59
156,1028,0.49
156,1028,0.04
156,1028,0.11
156,1028,0.15
156,1028,0.22
156,1029,0.12
156,1029,0.15
156,1032,1.27
156,1032,0.19
156,1043,3.16
156,1043,0.16
156,1043,0.03
156,1050,1.41
156,1050,0.03
156,1051,0.1
156,1051,0.74
156,1052,0.23
156,1052,0.17
156,1056,1.86
156,1058,1.79
156,1060,1.19
156,1061,0.37
156,1062,0.27
156,1062,0.07
156,1062,0.07
156,1064,0.62
156,1066,2.18
156,1069,1.51
156,1072,1.31
156,1073,0.17
156,1209,0.23
156,1209,0.17
156,1209,0.08
156,1209,0.12
156,1210,0.08
156,1210,0.11
156,1211,0.18
156,1212,0.22
156,1212,0.1
156,1214,0.08
156,1214,0.07
156,1214,0.19
156,1215,0.08
156,1215,0.23
156,1216,1.22
156,1216,0.12
156,1217,0.17
156,1217,0.12
156,1217,0.11
156,1218,0.1
156,1219,0.91
156,1220,0.27
156,1221,0.31
156,1221,0.06
156,1221,0.2
156,1223,1.17
156,1223,0.27
156,1223,0.14
156,1224,0.31
156,1227,0.42
156,1227,0.15
156,1227,0.14
156,1228,0.37
156,1230,1.22
156,1230,0.12
156,1230,0.09
156,1232,1.17
156,1233,0.15
156,1233,0.19
156,1234,0.51
156,1234,0.48
156,1234,0.18
156,1236,0.11
156,1236,0.07
156,1237,0.28
156,1238,0.43
156,1239,0.21
156,1240,0.02
156,1241,0.46
156,1241,0.2
156,1241,0.17
156,1242,0.05
156,1242,0.06
156,1242,0.04
156,1242,0.03
156,1242,0.26
156,1243,0.15
156,1244,0.14
157,34,0.04
157,36,0.34
157,36,0.22
157,36,0.12
157,37,0.19
157,37,0.19
157,38,0.53
157,39,0.19
157,40,0.34
157,41,0.18
157,42,0.89
157,44,0.6
157,47,0.59
157,48,0.05
157,48,0.07
157,50,0.28
157,50,0.04
157,50,0.11
157,50,0.12
157,51,0.35
157,51,0.19
157,51,0.21
157,52,0.11
157,440,0.81
157,440,0.03
157,440,0.19
157,440,0.01
157,440,0.1
157,440,0.17
157,442,0.04
157,443,0.09
157,443,0.02
157,443,0.14
157,444,0.23
157,444,0.07
157,444,0.02
157,444,0.09
157,445,0.12
157,445,0.06
157,445,0.2
157,447,0.21
157,447,0.58
157,448,0.14
157,448,0.07
157,449,0.47
157,449,0.12
157,449,0.1
157,450,0.23
157,450,0.17
157,450,0.12
157,450,0.09
157,460,0.2
157,557,0.3
157,558,0.01
157,558,0.05
157,558,0.07
157,558,0.01
157,558,0.01
157,558,0.07
157,560,0.08
157,567,0.15
157,567,0.08
157,568,0.2
157,568,0.55
157,569,0.28
157,569,0.06
157,569,0.3
157,570,0.1
157,570,0.11
157,570,0.21
157,571,0.35
157,607,0.42
157,607,0.02
157,607,0.17
157,635,0.16
157,635,0.01
157,638,0.16
157,639,0.0
157,639,0.18
157,639,0.13
157,639,0.17
157,640,0.14
157,640,0.13
157,640,0.04
157,641,0.37
157,641,0.12
157,644,0.45
157,644,0.13
157,648,0.52
157,649,0.13
157,649,0.11
157,649,0.09
157,649,0.1
157,650,0.07
157,650,0.13
157,661,0.43
157,661,0.14
157,1120,0.54
157,1188,0.19
157,1188,0.17
157,1196,0.13
157,1196,0.12
157,1220,0.07
157,1220,0.07
157,1221,0.13
157,1224,0.12
157,1225,0.28
157,1226,0.02
157,1229,0.28
157,1229,0.07
157,1230,0.23
157,1236,0.48
157,1236,0.11
157,1236,0.01
157,1236,0.14
157,1237,0.3
157,1237,0.03
157,1238,0.07
157,1239,0.3
157,1239,0.12
157,1240,0.09
157,1253,0.21
157,1253,0.27
157,1254,0.42
157,1254,0.17
157,1255,0.3
157,1255,0.23
157,1256,0.24
157,1257,0.27
157,1257,0.28
157,1257,0.1
157,1257,0.12
157,1261,0.2
157,1261,0.12
157,1306,0.17
157,1310,0.12
157,1311,0.12
157,1343,0.12
157,1345,0.14
157,1345,0.14
157,1346,0.12
157,1346,0.12
157,1347,0.12
157,1348,0.12
157,1348,0.12
157,1349,0.12
157,1352,0.12
157,1354,0.12
157,1354,0.12
157,1354,0.05
157,1355,0.14
157,1355,0.12
157,1356,0.12
157,1356,0.12
157,1357,0.06
157,1357,0.12
157,1359,0.12
157,1360,0.12
157,1363,0.12
157,1364,0.1
157,1364,0.12
157,1365,0.18
157,1366,0.12
157,1366,0.01
157,1367,0.12
157,1372,0.18
157,1372,0.12
157,1372,0.12
157,1374,0.14
157,1377,0.12
157,1377,0.15
157,1380,0.12
157,1381,0.12
157,1381,0.02
157,1381,0.12
157,1382,0.12
157,1384,0.12
157,1388,0.12
157,1388,0.04
157,1388,0.11
157,1390,0.19
157,1390,0.11
157,1401,0.73
157,1402,0.13
157,1403,0.17
157,1405,0.15
157,1405,0.07
157,1406,0.2
157,1406,0.32
157,1406,0.06
157,1407,0.3
157,1407,0.11
157,1407,0.12
157,1407,0.07
157,1408,0.15
157,1409,0.12
157,1413,0.24
157,1413,0.05
157,1413,0.06
157,1413,0.1
157,1415,0.38
157,1416,0.09
157,1417,0.48
157,1418,0.06
157,1418,0.2
157,1418,0.04
158,17,0.35
158,772,0.15
158,772,0.06
158,823,0.33
158,861,0.01
158,862,0.06
158,862,0.09
158,862,0.03
158,863,0.11
158,863,0.03
158,870,0.08
158,870,0.5
158,870,0.02
158,871,0.34
158,871,0.11
158,871,0.02
158,871,0.15
158,872,0.54
158,872,0.18
158,873,0.09
158,873,0.24
158,873,0.07
158,873,0.26
158,874,0.21
158,887,0.51
158,888,0.02
158,888,0.29
158,888,0.2
158,888,0.24
158,888,0.17
158,889,0.38
158,890,0.1
158,895,0.27
158,895,0.35
158,896,0.37
158,896,0.13
158,896,0.02
158,897,0.33
158,897,0.65
158,899,0.62
158,899,0.04
158,900,0.28
158,900,0.04
158,901,0.47
158,902,0.18
158,902,0.09
158,902,0.23
158,903,0.4
158,904,0.41
158,904,0.11
158,909,0.56
158,910,0.11
158,910,0.09
158,973,1.05
158,1161,0.24
158,1161,0.04
158,1162,0.41
158,1325,0.43
158,1339,0.01
158,1339,0.12
158,1340,0.03
159,292,0.14
160,1314,0.44
160,1315,0.13
161,1074,0.15
162,1067,0.53
162,1080,0.03
164,130,0.46
164,166,0.32
164,820,0.03
164,820,0.12
164,823,0.32
164,973,0.17
164,973,0.08
164,1104,0.12
164,1326,0.06
164,1344,0.07
165,971,0.21
165,972,0.12
165,973,0.16
165,973,0.21
165,976,0.19
165,1099,0.17
166,57,0.04
166,57,0.51
166,162,0.33
166,177,0.14
166,177,0.1
166,178,0.1
166,178,0.3
166,178,0.29
166,683,0.14
166,683,0.01
166,684,0.24
167,174,0.88
167,175,1.05
167,176,0.12
167,177,0.12
167,178,0.12
167,178,0.03
167,1415,0.22
168,911,0.14
168,911,0.1
168,1009,0.11
168,1010,0.41
168,1011,0.66
168,1098,0.25
168,1099,0.06
168,1099,0.12
168,1099,0.19
168,1100,0.28
168,1101,0.34
168,1101,0.1
168,1135,0.61
168,1135,0.22
168,1135,0.04
168,1168,0.35
168,1168,0.1
168,1174,0.25
168,1174,0.06
168,1174,0.37
168,1174,0.13
168,1175,0.09
168,1175,0.15
168,1175,0.19
168,1175,0.04
168,1175,0.12
168,1176,0.37
168,1180,0.31
168,1180,0.1
168,1232,0.23
168,1232,0.1
168,1265,0.12
168,1269,0.14
168,1269,0.09
168,1269,0.16
168,1269,0.03
168,1335,0.15
170,948,0.06
170,1319,0.13
171,958,0.12
171,959,0.68
171,959,0.17
171,961,0.12
171,963,0.12
171,963,0.12
171,965,0.14
171,965,0.12
171,966,0.15
171,966,0.32
171,967,0.15
171,967,0.12
171,990,0.15
171,1086,0.03
171,1086,0.12
171,1087,0.17
171,1092,0.13
171,1092,0.12
171,1094,0.03
171,1094,0.12
171,1094,0.12
171,1097,0.15
171,1097,0.13
171,1099,0.12
171,1100,0.12
171,1100,0.04
171,1101,0.12
171,1186,0.04
171,1186,0.16
171,1186,0.13
172,273,0.09
173,51,0.1
173,52,0.12
173,52,0.09
173,852,0.1
173,882,0.17
173,938,0.33
173,939,0.04
173,939,0.19
173,939,0.03
173,942,0.24
173,976,0.21
173,1264,0.12
173,1264,0.12
173,1264,0.15
173,1265,0.12
174,177,0.14
174,181,0.12
174,181,0.13
174,615,0.15
174,615,0.15
174,1293,0.09
174,1293,0.08
174,1293,0.14
174,1293,0.17
174,1294,0.1
174,1296,0.12
174,1297,0.12
174,1297,0.03
174,1297,0.12
174,1420,0.44
174,1420,0.1
174,1423,0.1
174,1423,0.06
174,1424,0.09
174,1425,0.07
175,40,0.1
175,48,0.12
175,86,0.17
175,86,0.12
175,87,0.12
175,87,0.12
175,89,0.12
175,89,0.14
175,90,0.12
175,736,0.15
175,1070,0.16
175,1082,0.13
175,1131,0.12
175,1226,0.12
176,813,0.18
176,818,0.34
176,824,0.13
176,953,0.14
176,953,0.07
176,958,0.13
176,1028,0.03
176,1028,0.12
176,1134,0.13
176,1136,0.12
176,1137,0.12
176,1138,0.1
176,1138,0.12
176,1141,0.07
176,1141,0.12
176,1141,0.13
176,1219,0.05
176,1219,0.13
176,1219,0.17
176,1220,0.19
176,1220,0.02
176,1220,0.08
176,1224,0.12
176,1270,0.08
176,1271,0.41
176,1271,0.07
176,1299,0.08
176,1299,0.07
176,1300,0.04
176,1300,0.2
177,37,0.07
177,37,0.16
177,563,0.58
177,691,0.22
177,692,0.01
177,715,0.4
177,716,0.1
177,760,0.11
177,774,0.12
177,774,0.03
177,778,0.12
177,779,0.12
177,779,0.03
177,781,0.23
177,782,0.12
177,1006,0.25
177,1007,0.13
177,1007,0.32
177,1007,0.05
177,1010,0.02
177,1392,0.21
177,1397,0.05
177,1397,0.1
177,1398,0.31
177,1398,0.03
177,1399,0.04
177,1399,0.04
177,1402,0.12
177,1403,0.09
177,1408,0.13
177,1408,0.02
177,1409,0.08
177,1413,0.32
177,1415,0.14
177,1415,0.23
177,1429,0.06
178,7,0.13
178,46,0.02
178,46,0.09
178,928,0.32
178,1073,0.07
178,1073,0.12
178,1079,0.12
178,1113,0.12
178,1317,0.23
178,1317,0.04
178,1317,0.01
178,1318,0.35
178,1318,0.15
178,1319,0.15
178,1319,0.07
178,1325,0.05
178,1327,0.01
178,1334,0.16
178,1335,0.06
178,1335,0.19
178,1336,0.28
178,1348,0.08
178,1350,0.02
178,1350,0.1
178,1351,0.2
178,1351,0.16
178,1352,0.75
178,1370,0.56
178,1370,0.12
178,1378,0.12
178,1383,0.16
178,1385,0.08
178,1385,0.12
178,1386,0.13
178,1386,0.08
178,1387,0.12
178,1387,0.25
178,1387,0.12
178,1387,0.03
178,1388,0.12
178,1392,0.12
178,1392,0.12
178,1393,0.12
178,1393,0.04
178,1394,0.07
178,1394,0.02
178,1394,0.03
178,1394,0.15
178,1394,0.04
178,1398,0.12
178,1398,0.16
178,1398,0.2
178,1400,0.12
178,1404,0.12
178,1406,0.39
178,1406,0.04
178,1412,0.01
178,1413,0.04
178,1417,0.12
178,1417,0.14
178,1431,0.1
178,1431,0.12
178,1436,0.59
178,1436,0.14
178,1438,0.12
179,10,0.03
179,10,0.12
179,10,0.12
179,12,0.12
179,17,0.12
179,19,0.12
179,20,0.2
179,20,0.09
179,21,0.08
179,21,0.23
179,21,0.02
179,22,0.13
179,24,0.12
179,87,0.1
179,91,0.31
179,185,0.13
179,185,0.12
179,635,0.08
179,674,0.02
179,719,0.13
179,722,0.12
179,726,0.12
179,1370,0.04
180,188,0.07
180,188,0.12
180,189,0.17
180,189,0.06
180,189,0.12
180,190,0.12
180,191,0.12
180,192,0.1
180,192,0.12
180,192,0.14
180,196,0.13
180,895,0.14
180,943,0.13
180,1030,0.12
180,1081,0.12
180,1190,0.15
180,1418,0.17
180,1418,0.13
180,1425,0.12
181,855,0.24
181,855,0.13
181,1344,0.15
181,1345,0.12
182,47,0.16
182,49,0.13
182,300,0.13
182,938,0.14
182,1027,0.11
182,1148,0.16
182,1148,0.12
182,1329,0.04
182,1329,0.13
182,1333,0.23
182,1335,0.04
182,1364,0.13
182,1364,0.01
182,1366,0.12
182,1435,0.14
182,1435,0.21
182,1439,0.12
182,1439,0.13
183,7,0.16
183,7,0.14
183,8,0.12
183,8,0.12
183,937,0.22
183,967,0.12
183,967,0.16
183,977,0.12
183,996,0.12
183,1045,0.13
183,1053,0.12
183,1053,0.05
183,1059,0.14
183,1092,0.33
183,1092,0.12
183,1100,0.12
183,1100,0.16
183,1111,0.06
183,1111,0.12
183,1113,0.12
184,206,0.12
184,213,0.22
184,875,0.13
184,907,0.12
184,907,0.12
184,985,0.12
184,1136,0.07
184,1136,0.12
184,1201,0.08
184,1201,0.12
184,1213,0.06
184,1213,0.34
184,1213,0.38
184,1255,0.17
184,1255,0.12
185,58,0.14
185,893,0.27
185,911,0.18
185,911,0.1
185,914,0.07
185,1050,0.43
185,1051,0.02
185,1051,0.12
185,1061,0.12
185,1074,0.12
185,1105,0.12
185,1106,0.12
185,1107,0.13
185,1107,0.12
185,1107,0.12
185,1107,0.07
185,1108,0.12
185,1109,0.21
185,1147,0.11
185,1147,0.07
185,1148,0.22
185,1154,0.13
185,1154,0.17
185,1154,0.12
185,1154,0.12
185,1156,0.12
185,1393,0.02
185,1409,0.22
185,1409,0.11
185,1419,0.37
185,1421,0.03
186,27,0.47
186,32,0.08
186,41,0.18
186,62,0.2
186,1100,0.15
186,1119,0.12
187,341,0.12
187,341,0.19
187,908,0.09
187,908,0.12
187,909,0.12
187,1192,0.14
187,1192,0.32
187,1217,0.16
188,20,0.13
188,20,0.07
188,21,0.14
188,21,0.09
188,28,0.14
188,40,0.12
188,40,0.12
188,160,0.12
188,160,0.09
188,161,0.08
188,161,0.12
188,190,0.24
188,190,0.12
188,192,0.01
188,192,0.12
188,196,0.12
188,196,0.07
188,224,0.12
188,231,0.18
188,231,0.12
188,909,0.33
188,909,0.07
188,934,0.35
188,936,0.51
188,936,0.17
188,937,0.06
188,937,0.08
188,951,0.09
188,1385,0.19
189,425,0.12
189,1099,0.18
189,1435,0.19
190,21,0.22
190,353,0.14
191,140,0.14
191,1079,0.34
191,1095,0.12
192,969,0.17
192,971,0.43
192,1297,0.18
192,1304,0.15
192,1306,0.12
192,1306,0.12
192,1306,0.1
192,1320,0.54
192,1320,0.15
192,1320,0.07
192,1321,0.03
193,530,0.06
193,533,0.09
193,533,0.11
193,535,0.08
193,535,0.1
193,535,0.13
193,535,0.12
193,536,0.33
193,536,0.06
193,536,0.22
193,556,0.17
193,557,0.12
194,244,0.19
194,244,0.2
194,245,0.43
194,845,0.26
194,846,0.1
194,846,0.06
194,1130,0.23
194,1130,0.12
194,1222,0.14
194,1226,0.09
194,1226,0.12
195,912,0.13
195,912,0.23
195,913,0.22
195,913,0.12
195,920,0.12
195,929,0.12
195,1024,0.18
195,1024,0.17
195,1025,0.1
196,130,0.2
196,143,0.13
196,707,0.09
196,707,0.12
196,711,0.17
197,355,0.12
197,356,0.26
197,370,0.12
197,370,0.04
197,383,0.12
197,383,0.2
197,386,0.12
197,1012,0.13
197,1012,0.07
197,1012,0.07
197,1017,0.01
198,741,0.14
198,741,0.12
198,741,0.12
198,741,0.12
200,239,0.48
200,241,0.63
200,269,0.08
200,269,0.12
200,272,0.12
200,1342,0.09
200,1342,0.04
200,1342,0.09
200,1343,0.15
200,1343,0.2
200,1361,0.56
200,1361,0.08
200,1362,0.51
200,1362,0.15
200,1377,0.04
201,937,0.4
201,1052,0.15
201,1054,0.12
201,1062,0.12
201,1280,0.21
201,1299,0.83
201,1300,0.14
201,1301,0.69
201,1312,0.2
201,1312,0.07
201,1312,0.14
201,1312,0.26
201,1312,0.05
201,1313,0.07
201,1313,0.16
201,1313,0.16
201,1314,0.09
201,1314,0.1
201,1315,0.12
201,1334,0.79
201,1334,0.35
201,1335,0.25
201,1335,0.04
201,1335,0.22
201,1336,0.11
201,1336,0.14
201,1337,0.52
201,1337,0.13
201,1338,0.16
201,1338,0.02
201,1339,0.6
201,1340,0.94
201,1341,0.34
202,717,0.27
202,718,0.74
202,718,0.02
202,718,0.23
202,720,0.28
202,720,0.1
202,722,1.24
202,724,0.21
202,725,0.09
202,725,0.15
202,725,0.07
202,726,0.34
202,726,0.06
202,728,0.31
202,728,0.12
202,729,0.19
202,731,0.54
202,731,0.06
202,734,0.71
202,734,0.26
202,735,0.24
202,735,0.32
202,739,0.2
202,739,0.12
202,771,0.12
202,773,0.12
202,1207,0.64
202,1209,0.25
202,1212,0.16
202,1212,0.14
202,1213,0.09
202,1220,0.16
202,1220,0.12
202,1220,0.32
202,1220,0.12
202,1220,0.11
202,1220,0.12
202,1261,0.12
202,1343,0.06
202,1343,0.12
202,1357,0.12
203,74,0.63
203,79,0.1
203,79,0.12
203,82,0.12
203,82,0.13
203,83,0.12
203,915,0.18
203,940,0.12
203,963,0.12
203,964,0.12
203,1311,0.19
203,1311,0.12
203,1311,0.2
203,1311,0.12
203,1320,0.05
203,1320,0.07
203,1320,0.1
203,1324,0.34
203,1324,0.12
203,1329,0.07
204,31,0.24
204,884,0.14
204,884,0.06
204,907,0.27
204,909,0.05
204,948,0.13
204,952,0.18
204,952,0.09
204,962,0.59
204,962,0.1
204,962,0.07
204,971,0.33
204,971,0.12
204,971,0.09
204,972,0.05
204,972,0.18
204,972,0.09
204,972,0.09
204,1263,0.31
204,1263,0.1
204,1266,0.07
204,1276,0.58
204,1436,0.13
205,882,0.59
205,1425,0.15
205,1425,0.57
206,554,0.16
206,562,0.19
206,562,0.22
206,835,0.19
206,835,0.1
206,842,0.31
206,843,0.36
206,845,0.5
206,845,0.2
206,845,0.11
206,845,0.12
206,847,0.14
206,847,0.03
206,847,0.27
206,848,0.23
206,849,0.1
206,849,0.13
206,849,0.07
206,850,0.19
206,850,0.31
206,850,0.45
206,851,0.04
206,851,0.14
206,852,0.25
206,853,0.15
206,1226,0.22
206,1237,0.13
206,1237,0.08
206,1380,0.16
206,1380,0.2
206,1387,0.18
206,1399,0.31
206,1399,0.12
206,1399,0.37
206,1400,0.17
206,1400,0.28
206,1401,0.28
206,1401,0.14
206,1401,0.25
206,1402,0.12
206,1402,0.06
206,1402,0.18
206,1402,0.22
206,1403,0.11
206,1403,0.26
206,1403,0.21
206,1404,0.1
206,1404,0.49
206,1404,0.01
206,1404,0.09
206,1404,0.12
206,1405,0.22
206,1405,0.09
206,1406,0.06
206,1406,0.05
206,1406,0.26
206,1406,0.19
206,1407,0.26
206,1407,0.04
206,1407,0.14
206,1407,0.12
206,1409,0.05
206,1428,0.05
207,30,0.01
207,853,0.17
207,853,0.43
207,870,0.19
207,870,0.12
207,872,0.11
207,875,0.13
207,876,0.15
207,876,0.07
207,883,0.24
207,893,0.13
207,919,0.16
207,919,0.1
207,920,0.2
207,920,0.17
207,987,0.28
207,987,0.21
208,852,0.05
208,911,0.1
208,911,0.12
208,985,0.37
209,37,0.14
209,37,0.1
209,317,0.16
209,317,0.16
209,318,0.14
209,1006,0.15
209,1006,0.51
210,939,0.03
210,939,0.12
210,946,0.12
210,951,0.17
210,951,0.12
210,980,0.22
210,1233,0.32
210,1234,0.12
210,1315,0.15
210,1316,0.06
210,1316,0.2
210,1316,0.2
210,1317,0.49
210,1318,0.32
210,1318,0.1
210,1352,0.49
210,1352,0.12
